iter	RMSE
218	0.08329091603
219	0.08307339747
220	0.08292443851
221	0.08276836482
222	0.08251396963
223	0.08228122883
224	0.08206914339
225	0.08187349046
226	0.08176453823
227	0.08152796451
228	0.081289655
229	0.08105878967
230	0.08084665982
231	0.08065249591
232	0.08043706077
233	0.08021205556
234	0.08008218114
235	0.07993049701
236	0.07971703657
237	0.07966858751
238	0.0794074489
239	0.07916886351
240	0.07907631365
241	0.0789185488
242	0.07874980748
243	0.07854178301
244	0.07838982572
245	0.07830717415
246	0.07817970521
247	0.0780328823
248	0.07788808719
249	0.07771409215
250	0.0775393753
251	0.07736215493
252	0.07713986489
253	0.07698531896
254	0.07686385711
255	0.07681053848
256	0.07664820744
257	0.07649632609
258	0.07640678217
259	0.07625987459
260	0.07618890366
261	0.07612764183
262	0.07599943837
263	0.07589602018
264	0.07572992385
265	0.07558733269
266	0.07553777253
267	0.0753665145
268	0.07521010186
269	0.07513480587
270	0.07499281384
271	0.07490821866
272	0.07477366661
273	0.07467818558
274	0.07454470154
275	0.07442808124
276	0.0742945284
277	0.07408541324
278	0.07390911762
279	0.07372305722
280	0.07363077029
281	0.07351124477
282	0.07349102434
283	0.07337331576
284	0.07334496523
285	0.07325727793
286	0.07317393158
287	0.07302092107
288	0.07289127493
289	0.0727728479
290	0.0725790756
291	0.07245898451
292	0.07239679619
293	0.07229667876
294	0.07221779294
295	0.07218698111
296	0.07206616274
297	0.07183829325
298	0.07179055514
299	0.0716454966
300	0.07160132582
301	0.07149348863
302	0.07141911196
303	0.0713414124
304	0.07121603171
305	0.07111944342
306	0.07095244941
307	0.0707631128
308	0.07069222564
309	0.0705350674
310	0.07038224616
311	0.07031733873
312	0.07014140568
313	0.07001923055
314	0.0698857773
315	0.06982551868
316	0.06967924045
317	0.06954374175
318	0.06938500134
319	0.06922681787
320	0.06907587053
321	0.06893694967
322	0.06883697754
323	0.06869267157
324	0.06850595839
325	0.06831595829
326	0.06817226718
327	0.0680756637
328	0.06797046182
329	0.06788170075
330	0.06786563917
331	0.06764840968
332	0.06753880556
333	0.06737117961
334	0.06735250704
335	0.06723797241
336	0.06703682886
337	0.06702218384
338	0.06684608954
339	0.06679034647
340	0.06668406866
341	0.06650141928
342	0.06634025946
343	0.06626603361
344	0.06621287496
345	0.06610518519
346	0.06598037158
347	0.06593794561
348	0.06582666172
349	0.06571267545
350	0.06564452501
351	0.06551695735
352	0.06542430529
353	0.06529322779
354	0.06511842314
355	0.06506701171
356	0.06495004617
357	0.06485099747
358	0.06471166044
359	0.06461439296
360	0.06445143299
361	0.06432444119
362	0.06416888827
363	0.06409308752
364	0.06397005132
365	0.06384895233
366	0.06374912683
367	0.06366999333
368	0.06360974031
369	0.06347385814
370	0.06332333296
371	0.06330005885
372	0.06320755111
373	0.06308036245
374	0.06296810912
375	0.0628576358
376	0.06269498277
377	0.06268175252
378	0.06255800664
379	0.06246989232
380	0.06245851409
381	0.06235242259
382	0.06224755795
383	0.06213798765
384	0.06197971404
385	0.06196840119
386	0.06182570337
387	0.06168101705
388	0.06153925782
389	0.06147078787
390	0.06134032062
391	0.06124689045
392	0.06119510305
393	0.06112280087
394	0.06103929937
395	0.06095600888
396	0.06084878271
397	0.06080555072
398	0.06068894479
399	0.06057969787
400	0.06056757842
401	0.06046858821
402	0.06033998028
403	0.06030116804
404	0.06022084641
405	0.06010828658
406	0.06007291005
407	0.0599746957
408	0.05984439323
409	0.05981728371
410	0.0597183578
411	0.05960410067
412	0.05958863007
413	0.05950334974
414	0.05938958748
415	0.05927853218
416	0.05915061642
417	0.05913678101
418	0.05904840448
419	0.05898735205
420	0.05888645581
421	0.05886830231
422	0.05876488063
423	0.0586994633
424	0.0586084005
425	0.05859819043
426	0.05855009839
427	0.0584509245
428	0.05843795662
429	0.05828266538
430	0.05814698602
431	0.05799358606
432	0.05791759746
433	0.05783765511
434	0.05774495106
435	0.05768422451
436	0.05760847883
437	0.05751014827
438	0.05747196078
439	0.05736626673
440	0.05730765249
441	0.05729905341
442	0.05722647837
443	0.05710471248
444	0.05704549091
445	0.05703617251
446	0.05693598202
447	0.05685433126
448	0.05678096801
449	0.05668984815
450	0.05659521923
451	0.05652553761
452	0.05651034498
453	0.05642531524
454	0.05629934037
455	0.05618020302
456	0.05617144506
457	0.05600999837
458	0.05586305955
459	0.05585455666
460	0.05571571635
461	0.05560333262
462	0.05548867695
463	0.05539625024
464	0.05530693758
465	0.05529483437
466	0.05518035522
467	0.05507965077
468	0.05498193715
469	0.05493925244
470	0.05483462219
471	0.0547416144
472	0.05464938853
473	0.05450919551
474	0.05444375434
475	0.05432730693
476	0.05431942422
477	0.05423073995
478	0.05407973931
479	0.05398664689
480	0.05392641555
481	0.05384160939
482	0.05374806711
483	0.05369370536
484	0.05358853401
485	0.05348250172
486	0.05340963038
487	0.05331747579
488	0.05322179195
489	0.05311743277
490	0.0529981699
491	0.0529290107
492	0.05284632749
493	0.05276388517
494	0.05268010869
495	0.05259721755
496	0.05254412343
497	0.05248906095
498	0.05239390292
499	0.05232578262
500	0.05223618563
501	0.05214684197
502	0.05205983418
503	0.05199162494
504	0.05189013055
505	0.05180716124
506	0.05169170087
507	0.05164165044
508	0.05163041107
509	0.05152018773
510	0.05145587007
511	0.05142662547
512	0.05135178699
513	0.0513324294
514	0.05131736666
515	0.05123005848
516	0.05116553324
517	0.05115321781
518	0.05109480801
519	0.05108780864
520	0.05098939441
521	0.05094575797
522	0.05087182267
523	0.05078799442
524	0.0507375299
525	0.0506578729
526	0.05056218019
527	0.05050704283
528	0.05047637826
529	0.05041457051
530	0.05030758233
531	0.05025661521
532	0.05015353795
533	0.05008800345
534	0.05003205719
535	0.04998058417
536	0.0498895756
537	0.0497535908
538	0.04974098742
539	0.04970438378
540	0.04962804277
541	0.04956406513
542	0.04945675586
543	0.04936421798
544	0.04929892298
545	0.04918033279
546	0.04913263023
547	0.0490244229
548	0.04901492551
549	0.04892048995
550	0.0488719728
551	0.04879225239
552	0.04871246288
553	0.04863107488
554	0.04857708348
555	0.04848473569
556	0.04847818477
557	0.04847037949
558	0.04838348764
559	0.04833460232
560	0.04824841778
561	0.04816644362
562	0.04809297733
563	0.04807237092
564	0.0480663452
565	0.04803105158
566	0.04802476289
567	0.0480002353
568	0.04792126299
569	0.04791443772
570	0.04784641759
571	0.04774283637
572	0.04765506741
573	0.04758745942
574	0.0475129798
575	0.04750507601
576	0.04746575077
577	0.04739273242
578	0.04732104417
579	0.04725913406
580	0.04717805289
581	0.04710211627
582	0.04697878763
583	0.04694091972
584	0.0468888915
585	0.04683928526
586	0.04676952808
587	0.04671815447
588	0.04663265838
589	0.04654090207
590	0.04647059747
591	0.04646627728
592	0.04639167772
593	0.04631752318
594	0.04626451417
595	0.04616346126
596	0.04615683373
597	0.0461503481
598	0.04605045431
599	0.04602389493
600	0.04600443285
601	0.04596765052
602	0.04594301529
603	0.04589578722
604	0.04586537909
605	0.04581138545
606	0.04577259928
607	0.04568627813
608	0.04567970634
609	0.0455962382
610	0.04547578188
611	0.04539724668
612	0.04532258501
613	0.04524634811
614	0.04518924204
615	0.04511312972
616	0.04507063109
617	0.04499420366
618	0.04491443113
619	0.04484133295
620	0.0447806334
621	0.04476266817
622	0.04471285165
623	0.04466650293
624	0.04462242691
625	0.04454212713
626	0.04451166463
627	0.0444488726
628	0.04433617903
629	0.04426345676
630	0.0442234441
631	0.04415105526
632	0.04409735348
633	0.04406810094
634	0.04403303436
635	0.04396350574
636	0.04390350229
637	0.04390016507
638	0.04383262513
639	0.04378797174
640	0.04373588833
641	0.04365593191
642	0.04356918601
643	0.04349220887
644	0.04348682595
645	0.04338425816
646	0.043313353
647	0.04330712292
648	0.04325188664
649	0.04320434568
650	0.04312624334
651	0.04308309076
652	0.04300471954
653	0.04294037766
654	0.04288720999
655	0.04284559416
656	0.04277406488
657	0.04272916561
658	0.04261136525
659	0.0425598246
660	0.0424945666
661	0.04244942151
662	0.04242507901
663	0.04237128042
664	0.04235575073
665	0.04230364284
666	0.04221413454
667	0.04213615087
668	0.04208227162
669	0.04201038758
670	0.04200376568
671	0.04190686637
672	0.0418496698
673	0.0417847677
674	0.04168444586
675	0.04165181522
676	0.04161019244
677	0.04153937763
678	0.0415108593
679	0.04143842046
680	0.04143534682
681	0.04141504658
682	0.04136859173
683	0.04129881703
684	0.04129304348
685	0.04124696027
686	0.04114147956
687	0.04109469982
688	0.04105466677
689	0.04104014324
690	0.04103654348
691	0.04098074659
692	0.04094036379
693	0.04088185173
694	0.04081258796
695	0.04070832348
696	0.04057062412
697	0.04053126944
698	0.04042848373
699	0.04038321633
700	0.04033263704
701	0.04030969598
702	0.04026581703
703	0.04022404941
704	0.04015065635
705	0.04012513582
706	0.04005965056
707	0.03997328874
708	0.03992424565
709	0.03991985934
710	0.03989042527
711	0.03986675819
712	0.03980293277
713	0.03969391998
714	0.03965566206
715	0.03962818795
716	0.03959405915
717	0.03955819909
718	0.03944645175
719	0.03938321079
720	0.03936264207
721	0.03930341291
722	0.03924273901
723	0.03915612315
724	0.03909638867
725	0.03907523548
726	0.03905047706
727	0.03901192696
728	0.03896176407
729	0.03891927686
730	0.0389094802
731	0.03888250595
732	0.03884747764
733	0.03881829605
734	0.03880117405
735	0.03870559419
736	0.03862738065
737	0.03862245172
738	0.03855557936
739	0.03851628698
740	0.0384926338
741	0.03843175706
742	0.03835161918
743	0.03831712345
744	0.03824102072
745	0.03815737031
746	0.03802987573
747	0.03795582099
748	0.03790069708
749	0.03785355122
750	0.03782026139
751	0.03780460558
752	0.03775113869
753	0.03771099993
754	0.03764274884
755	0.03761137682
756	0.03751930811
757	0.03745570125
758	0.03742348606
759	0.03733355799
760	0.03726259651
761	0.03721320714
762	0.03716471604
763	0.03710674034
764	0.03703269266
765	0.03692109428
766	0.03688380445
767	0.03682802439
768	0.03678456482
769	0.03674331327
770	0.03671825877
771	0.03666878115
772	0.03660220569
773	0.03655308186
774	0.0364605645
775	0.03639377067
776	0.03634428703
777	0.03632052267
778	0.0362760581
779	0.0361980584
780	0.03612774374
781	0.03607226563
782	0.03606564858
783	0.03604234388
784	0.03602032293
785	0.03599336163
786	0.03590610439
787	0.03590034141
788	0.03586537684
789	0.03583079629
790	0.03582575786
791	0.03582204375
792	0.0358094638
793	0.03576888027
794	0.03574924188
795	0.03569871659
796	0.03563992145
797	0.03560130148
798	0.03556387274
799	0.03552137651
800	0.03544708486
801	0.03540899025
802	0.03536237341
803	0.03530126434
804	0.03529686583
805	0.03521110931
806	0.03514802273
807	0.03512433022
808	0.03508265679
809	0.03502978754
810	0.03496657095
811	0.03494988457
812	0.03490287664
813	0.03485836272
814	0.03485615154
815	0.03481555774
816	0.03475509203
817	0.03472503697
818	0.03467757821
819	0.03466917841
820	0.03460338441
821	0.03458413301
822	0.03455120621
823	0.034481094
824	0.03442897304
825	0.03438644367
826	0.03435409882
827	0.03432320171
828	0.03426411635
829	0.03420114787
830	0.03414838243
831	0.03409546837
832	0.03403142572
833	0.03402014272
834	0.0339488632
835	0.03388594748
836	0.03383648914
837	0.0338020875
838	0.03374971689
839	0.03371524949
840	0.03366040425
841	0.03360557601
842	0.03355694383
843	0.03348934054
844	0.03342303501
845	0.0333861389
846	0.03331575804
847	0.03324427999
848	0.03319094568
849	0.03313895012
850	0.0331182699
851	0.03308623734
852	0.03303999054
853	0.03303571339
854	0.0330307077
855	0.03300530758
856	0.03293821248
857	0.03287983007
858	0.03286177713
859	0.03282813202
860	0.0327797334
861	0.03272242386
862	0.03267841061
863	0.0326398171
864	0.03260571595
865	0.03258592436
866	0.03257198925
867	0.03252207487
868	0.03251390826
869	0.03248310451
870	0.03247133828
871	0.03241187183
872	0.03236709391
873	0.03230922329
874	0.03227463179
875	0.0322642635
876	0.03222984601
877	0.03220622106
878	0.03219556005
879	0.03215877871
880	0.03210486835
881	0.03205044471
882	0.03198613148
883	0.031917656
884	0.03191402835
885	0.03187172121
886	0.03183327061
887	0.03180996713
888	0.03176762717
889	0.03176522388
890	0.03171908934
891	0.03170911488
892	0.03165860983
893	0.03162468596
894	0.03158955086
895	0.03154795809
896	0.03149749827
897	0.03148287467
898	0.03145668984
899	0.03143278856
900	0.03139488874
901	0.03134104747
902	0.03131040922
903	0.03127920532
904	0.03127202114
905	0.03122333738
906	0.03117106897
907	0.03113920455
908	0.03111913069
909	0.0310461361
910	0.03101824414
911	0.03097432706
912	0.03092765213
913	0.03089136299
914	0.030844456
915	0.03081775528
916	0.03080083594
917	0.03079625812
918	0.03079413257
919	0.03077425937
920	0.03077038598
921	0.03072114603
922	0.03068357915
923	0.03066865165
924	0.03064110797
925	0.0305728442
926	0.03055533822
927	0.03050027633
928	0.03049811198
929	0.03047399842
930	0.03044470907
931	0.03043147001
932	0.03039739959
933	0.03033521556
934	0.03030472843
935	0.03026355649
936	0.03025469788
937	0.03021944878
938	0.03017219641
939	0.03015873187
940	0.03012421723
941	0.03008681524
942	0.03002855487
943	0.02999002792
944	0.02995283368
945	0.02989616753
946	0.02985550115
947	0.02981703059
948	0.02979388944
949	0.02974493721
950	0.02971482071
951	0.02968161424
952	0.0296405849
953	0.0295984613
954	0.02959105199
955	0.02955903313
956	0.0295201955
957	0.02948691657
958	0.02947184793
959	0.02946107648
960	0.02941490613
961	0.02938786821
962	0.02932546663
963	0.0292856634
964	0.02922232907
965	0.02921787759
966	0.02920098424
967	0.0291710864
968	0.02912076029
969	0.02908612822
970	0.0290638899
971	0.02902894806
972	0.02898667569
973	0.02895585931
974	0.02894277461
975	0.02893582798
976	0.02889283387
977	0.02889000417
978	0.02885824961
979	0.028827303
980	0.02879006646
981	0.02873940109
982	0.02871921924
983	0.02868484123
984	0.0286707917
985	0.02863775466
986	0.02862019466
987	0.02860563298
988	0.02856974955
989	0.02855140519
990	0.02854881793
991	0.02850983521
992	0.02849369183
993	0.02844344968
994	0.02839555404
995	0.02837029193
996	0.02831905616
997	0.02826248028
998	0.02821810059
999	0.02817422597
